Brand,Model,Name,Fuel,Year,Month,Date,Sales
Ford,Focus Electric,Ford Focus Electric,BEV,2017,JAN,2017-01-01,56
Tesla,Model 3,Tesla Model 3,BEV,2017,JAN,2017-01-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,JAN,2017-01-01,177
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,JAN,2017-01-01,10
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,JAN,2017-01-01,0
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,JAN,2017-01-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2017,JAN,2017-01-01,210
Mercedes,B250e,Mercedes B250e,BEV,2017,JAN,2017-01-01,53
BMW,740e,BMW 740e,PHEV,2017,JAN,2017-01-01,18
Mercedes,S550e,Mercedes S550e,PHEV,2017,JAN,2017-01-01,55
smart,ED,smart ED,BEV,2017,JAN,2017-01-01,15
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,JAN,2017-01-01,0
BMW,i8,BMW i8,PHEV,2017,JAN,2017-01-01,50
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,JAN,2017-01-01,0
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,JAN,2017-01-01,52
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,JAN,2017-01-01,0
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,JAN,2017-01-01,0
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,JAN,2017-01-01,0
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,JAN,2017-01-01,0
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,JAN,2017-01-01,4
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,JAN,2017-01-01,2
Cadillac,ELR,Cadillac ELR,PHEV,2017,JAN,2017-01-01,3
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,JAN,2017-01-01,1
Tesla,Model S,Tesla Model S,BEV,2017,FEB,2017-02-01,1750
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,FEB,2017-02-01,952
Tesla,Model X,Tesla Model X,BEV,2017,FEB,2017-02-01,800
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,FEB,2017-02-01,1362
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,FEB,2017-02-01,1820
Nissan,LEAF,Nissan LEAF,BEV,2017,FEB,2017-02-01,1037
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,FEB,2017-02-01,837
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,FEB,2017-02-01,639
BMW,i3,BMW i3,PHEV,2017,FEB,2017-02-01,318
Fiat,500e,Fiat 500e,BEV,2017,FEB,2017-02-01,590
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,FEB,2017-02-01,275
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,FEB,2017-02-01,0
BMW,330e,BMW 330e,PHEV,2017,FEB,2017-02-01,144
BMW,530e,BMW 530e,PHEV,2017,FEB,2017-02-01,0
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,FEB,2017-02-01,293
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,FEB,2017-02-01,400
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,FEB,2017-02-01,175
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,FEB,2017-02-01,83
Kia,Soul EV,Kia Soul EV,BEV,2017,FEB,2017-02-01,152
Ford,Focus Electric,Ford Focus Electric,BEV,2017,FEB,2017-02-01,228
Tesla,Model 3,Tesla Model 3,BEV,2017,FEB,2017-02-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,FEB,2017-02-01,121
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,FEB,2017-02-01,61
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,FEB,2017-02-01,0
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,FEB,2017-02-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2017,FEB,2017-02-01,51
Mercedes,B250e,Mercedes B250e,BEV,2017,FEB,2017-02-01,56
BMW,740e,BMW 740e,PHEV,2017,FEB,2017-02-01,35
Mercedes,S550e,Mercedes S550e,PHEV,2017,FEB,2017-02-01,51
smart,ED,smart ED,BEV,2017,FEB,2017-02-01,22
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,FEB,2017-02-01,0
BMW,i8,BMW i8,PHEV,2017,FEB,2017-02-01,58
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,FEB,2017-02-01,0
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,FEB,2017-02-01,59
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,FEB,2017-02-01,0
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,FEB,2017-02-01,0
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,FEB,2017-02-01,0
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,FEB,2017-02-01,0
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,FEB,2017-02-01,4
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,FEB,2017-02-01,1
Cadillac,ELR,Cadillac ELR,PHEV,2017,FEB,2017-02-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,FEB,2017-02-01,3
Tesla,Model S,Tesla Model S,BEV,2017,MAR,2017-03-01,3450
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,MAR,2017-03-01,978
Tesla,Model X,Tesla Model X,BEV,2017,MAR,2017-03-01,2750
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,MAR,2017-03-01,1618
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,MAR,2017-03-01,2132
Nissan,LEAF,Nissan LEAF,BEV,2017,MAR,2017-03-01,1478
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,MAR,2017-03-01,1002
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,MAR,2017-03-01,662
BMW,i3,BMW i3,PHEV,2017,MAR,2017-03-01,703
Fiat,500e,Fiat 500e,BEV,2017,MAR,2017-03-01,785
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,MAR,2017-03-01,397
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,MAR,2017-03-01,0
BMW,330e,BMW 330e,PHEV,2017,MAR,2017-03-01,365
BMW,530e,BMW 530e,PHEV,2017,MAR,2017-03-01,0
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,MAR,2017-03-01,342
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,MAR,2017-03-01,414
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,MAR,2017-03-01,295
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,MAR,2017-03-01,103
Kia,Soul EV,Kia Soul EV,BEV,2017,MAR,2017-03-01,171
Ford,Focus Electric,Ford Focus Electric,BEV,2017,MAR,2017-03-01,407
Tesla,Model 3,Tesla Model 3,BEV,2017,MAR,2017-03-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,MAR,2017-03-01,126
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,MAR,2017-03-01,70
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,MAR,2017-03-01,0
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,MAR,2017-03-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2017,MAR,2017-03-01,17
Mercedes,B250e,Mercedes B250e,BEV,2017,MAR,2017-03-01,50
BMW,740e,BMW 740e,PHEV,2017,MAR,2017-03-01,42
Mercedes,S550e,Mercedes S550e,PHEV,2017,MAR,2017-03-01,60
smart,ED,smart ED,BEV,2017,MAR,2017-03-01,13
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,MAR,2017-03-01,0
BMW,i8,BMW i8,PHEV,2017,MAR,2017-03-01,49
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,MAR,2017-03-01,0
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,MAR,2017-03-01,47
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,MAR,2017-03-01,5
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,MAR,2017-03-01,0
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,MAR,2017-03-01,0
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,MAR,2017-03-01,0
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,MAR,2017-03-01,3
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,MAR,2017-03-01,3
Cadillac,ELR,Cadillac ELR,PHEV,2017,MAR,2017-03-01,2
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,MAR,2017-03-01,2
Tesla,Model S,Tesla Model S,BEV,2017,APR,2017-04-01,1125
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,APR,2017-04-01,1292
Tesla,Model X,Tesla Model X,BEV,2017,APR,2017-04-01,715
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,APR,2017-04-01,1819
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,APR,2017-04-01,1807
Nissan,LEAF,Nissan LEAF,BEV,2017,APR,2017-04-01,1063
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,APR,2017-04-01,905
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,APR,2017-04-01,720
BMW,i3,BMW i3,PHEV,2017,APR,2017-04-01,516
Fiat,500e,Fiat 500e,BEV,2017,APR,2017-04-01,541
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,APR,2017-04-01,291
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,APR,2017-04-01,335
BMW,330e,BMW 330e,PHEV,2017,APR,2017-04-01,260
BMW,530e,BMW 530e,PHEV,2017,APR,2017-04-01,13
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,APR,2017-04-01,307
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,APR,2017-04-01,301
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,APR,2017-04-01,280
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,APR,2017-04-01,145
Kia,Soul EV,Kia Soul EV,BEV,2017,APR,2017-04-01,167
Ford,Focus Electric,Ford Focus Electric,BEV,2017,APR,2017-04-01,125
Tesla,Model 3,Tesla Model 3,BEV,2017,APR,2017-04-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,APR,2017-04-01,185
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,APR,2017-04-01,86
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,APR,2017-04-01,0
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,APR,2017-04-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2017,APR,2017-04-01,3
Mercedes,B250e,Mercedes B250e,BEV,2017,APR,2017-04-01,66
BMW,740e,BMW 740e,PHEV,2017,APR,2017-04-01,123
Mercedes,S550e,Mercedes S550e,PHEV,2017,APR,2017-04-01,81
smart,ED,smart ED,BEV,2017,APR,2017-04-01,3
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,APR,2017-04-01,0
BMW,i8,BMW i8,PHEV,2017,APR,2017-04-01,23
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,APR,2017-04-01,0
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,APR,2017-04-01,36
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,APR,2017-04-01,19
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,APR,2017-04-01,8
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,APR,2017-04-01,0
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,APR,2017-04-01,0
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,APR,2017-04-01,1
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,APR,2017-04-01,2
Cadillac,ELR,Cadillac ELR,PHEV,2017,APR,2017-04-01,2
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,APR,2017-04-01,0
Tesla,Model S,Tesla Model S,BEV,2017,MAY,2017-05-01,1620
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,MAY,2017-05-01,1566
Tesla,Model X,Tesla Model X,BEV,2017,MAY,2017-05-01,1730
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,MAY,2017-05-01,1908
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,MAY,2017-05-01,1817
Nissan,LEAF,Nissan LEAF,BEV,2017,MAY,2017-05-01,1392
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,MAY,2017-05-01,1000
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,MAY,2017-05-01,950
BMW,i3,BMW i3,PHEV,2017,MAY,2017-05-01,506
Fiat,500e,Fiat 500e,BEV,2017,MAY,2017-05-01,473
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,MAY,2017-05-01,433
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,MAY,2017-05-01,705
BMW,330e,BMW 330e,PHEV,2017,MAY,2017-05-01,475
BMW,530e,BMW 530e,PHEV,2017,MAY,2017-05-01,147
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,MAY,2017-05-01,381
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,MAY,2017-05-01,294
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,MAY,2017-05-01,220
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,MAY,2017-05-01,146
Kia,Soul EV,Kia Soul EV,BEV,2017,MAY,2017-05-01,129
Ford,Focus Electric,Ford Focus Electric,BEV,2017,MAY,2017-05-01,132
Tesla,Model 3,Tesla Model 3,BEV,2017,MAY,2017-05-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,MAY,2017-05-01,174
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,MAY,2017-05-01,85
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,MAY,2017-05-01,0
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,MAY,2017-05-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2017,MAY,2017-05-01,7
Mercedes,B250e,Mercedes B250e,BEV,2017,MAY,2017-05-01,46
BMW,740e,BMW 740e,PHEV,2017,MAY,2017-05-01,33
Mercedes,S550e,Mercedes S550e,PHEV,2017,MAY,2017-05-01,83
smart,ED,smart ED,BEV,2017,MAY,2017-05-01,1
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,MAY,2017-05-01,0
BMW,i8,BMW i8,PHEV,2017,MAY,2017-05-01,18
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,MAY,2017-05-01,0
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,MAY,2017-05-01,33
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,MAY,2017-05-01,75
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,MAY,2017-05-01,16
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,MAY,2017-05-01,0
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,MAY,2017-05-01,0
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,MAY,2017-05-01,0
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,MAY,2017-05-01,1
Cadillac,ELR,Cadillac ELR,PHEV,2017,MAY,2017-05-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,MAY,2017-05-01,0
Tesla,Model S,Tesla Model S,BEV,2017,JUN,2017-06-01,2350
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,JUN,2017-06-01,1642
Tesla,Model X,Tesla Model X,BEV,2017,JUN,2017-06-01,2200
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,JUN,2017-06-01,1619
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,JUN,2017-06-01,1745
Nissan,LEAF,Nissan LEAF,BEV,2017,JUN,2017-06-01,1506
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,JUN,2017-06-01,707
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,JUN,2017-06-01,936
BMW,i3,BMW i3,PHEV,2017,JUN,2017-06-01,567
Fiat,500e,Fiat 500e,BEV,2017,JUN,2017-06-01,359
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,JUN,2017-06-01,488
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,JUN,2017-06-01,355
BMW,330e,BMW 330e,PHEV,2017,JUN,2017-06-01,496
BMW,530e,BMW 530e,PHEV,2017,JUN,2017-06-01,239
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,JUN,2017-06-01,232
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,JUN,2017-06-01,324
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,JUN,2017-06-01,255
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,JUN,2017-06-01,202
Kia,Soul EV,Kia Soul EV,BEV,2017,JUN,2017-06-01,100
Ford,Focus Electric,Ford Focus Electric,BEV,2017,JUN,2017-06-01,110
Tesla,Model 3,Tesla Model 3,BEV,2017,JUN,2017-06-01,0
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,JUN,2017-06-01,195
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,JUN,2017-06-01,78
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,JUN,2017-06-01,0
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,JUN,2017-06-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2017,JUN,2017-06-01,0
Mercedes,B250e,Mercedes B250e,BEV,2017,JUN,2017-06-01,46
BMW,740e,BMW 740e,PHEV,2017,JUN,2017-06-01,52
Mercedes,S550e,Mercedes S550e,PHEV,2017,JUN,2017-06-01,81
smart,ED,smart ED,BEV,2017,JUN,2017-06-01,3
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,JUN,2017-06-01,0
BMW,i8,BMW i8,PHEV,2017,JUN,2017-06-01,22
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,JUN,2017-06-01,10
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,JUN,2017-06-01,41
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,JUN,2017-06-01,58
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,JUN,2017-06-01,20
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,JUN,2017-06-01,0
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,JUN,2017-06-01,0
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,JUN,2017-06-01,1
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,JUN,2017-06-01,0
Cadillac,ELR,Cadillac ELR,PHEV,2017,JUN,2017-06-01,7
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,JUN,2017-06-01,0
Tesla,Model S,Tesla Model S,BEV,2017,JUL,2017-07-01,1425
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,JUL,2017-07-01,1971
Tesla,Model X,Tesla Model X,BEV,2017,JUL,2017-07-01,1650
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,JUL,2017-07-01,1645
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,JUL,2017-07-01,1518
Nissan,LEAF,Nissan LEAF,BEV,2017,JUL,2017-07-01,1283
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,JUL,2017-07-01,703
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,JUL,2017-07-01,844
BMW,i3,BMW i3,PHEV,2017,JUL,2017-07-01,601
Fiat,500e,Fiat 500e,BEV,2017,JUL,2017-07-01,395
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,JUL,2017-07-01,463
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,JUL,2017-07-01,125
BMW,330e,BMW 330e,PHEV,2017,JUL,2017-07-01,387
BMW,530e,BMW 530e,PHEV,2017,JUL,2017-07-01,343
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,JUL,2017-07-01,308
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,JUL,2017-07-01,218
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,JUL,2017-07-01,205
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,JUL,2017-07-01,174
Kia,Soul EV,Kia Soul EV,BEV,2017,JUL,2017-07-01,145
Ford,Focus Electric,Ford Focus Electric,BEV,2017,JUL,2017-07-01,148
Tesla,Model 3,Tesla Model 3,BEV,2017,JUL,2017-07-01,30
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,JUL,2017-07-01,160
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,JUL,2017-07-01,130
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,JUL,2017-07-01,34
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,JUL,2017-07-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2017,JUL,2017-07-01,112
Mercedes,B250e,Mercedes B250e,BEV,2017,JUL,2017-07-01,81
BMW,740e,BMW 740e,PHEV,2017,JUL,2017-07-01,80
Mercedes,S550e,Mercedes S550e,PHEV,2017,JUL,2017-07-01,124
smart,ED,smart ED,BEV,2017,JUL,2017-07-01,0
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,JUL,2017-07-01,13
BMW,i8,BMW i8,PHEV,2017,JUL,2017-07-01,55
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,JUL,2017-07-01,75
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,JUL,2017-07-01,27
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,JUL,2017-07-01,43
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,JUL,2017-07-01,22
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,JUL,2017-07-01,0
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,JUL,2017-07-01,0
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,JUL,2017-07-01,1
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,JUL,2017-07-01,0
Cadillac,ELR,Cadillac ELR,PHEV,2017,JUL,2017-07-01,2
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,JUL,2017-07-01,0
Tesla,Model S,Tesla Model S,BEV,2017,AUG,2017-08-01,2150
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,AUG,2017-08-01,2107
Tesla,Model X,Tesla Model X,BEV,2017,AUG,2017-08-01,1575
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,AUG,2017-08-01,1820
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,AUG,2017-08-01,1445
Nissan,LEAF,Nissan LEAF,BEV,2017,AUG,2017-08-01,1154
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,AUG,2017-08-01,762
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,AUG,2017-08-01,705
BMW,i3,BMW i3,PHEV,2017,AUG,2017-08-01,504
Fiat,500e,Fiat 500e,BEV,2017,AUG,2017-08-01,290
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,AUG,2017-08-01,317
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,AUG,2017-08-01,425
BMW,330e,BMW 330e,PHEV,2017,AUG,2017-08-01,409
BMW,530e,BMW 530e,PHEV,2017,AUG,2017-08-01,345
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,AUG,2017-08-01,317
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,AUG,2017-08-01,129
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,AUG,2017-08-01,185
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,AUG,2017-08-01,265
Kia,Soul EV,Kia Soul EV,BEV,2017,AUG,2017-08-01,300
Ford,Focus Electric,Ford Focus Electric,BEV,2017,AUG,2017-08-01,131
Tesla,Model 3,Tesla Model 3,BEV,2017,AUG,2017-08-01,75
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,AUG,2017-08-01,178
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,AUG,2017-08-01,182
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,AUG,2017-08-01,15
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,AUG,2017-08-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2017,AUG,2017-08-01,212
Mercedes,B250e,Mercedes B250e,BEV,2017,AUG,2017-08-01,58
BMW,740e,BMW 740e,PHEV,2017,AUG,2017-08-01,39
Mercedes,S550e,Mercedes S550e,PHEV,2017,AUG,2017-08-01,32
smart,ED,smart ED,BEV,2017,AUG,2017-08-01,94
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,AUG,2017-08-01,65
BMW,i8,BMW i8,PHEV,2017,AUG,2017-08-01,29
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,AUG,2017-08-01,86
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,AUG,2017-08-01,23
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,AUG,2017-08-01,66
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,AUG,2017-08-01,23
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,AUG,2017-08-01,0
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,AUG,2017-08-01,0
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,AUG,2017-08-01,0
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,AUG,2017-08-01,1
Cadillac,ELR,Cadillac ELR,PHEV,2017,AUG,2017-08-01,1
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,AUG,2017-08-01,0
Tesla,Model S,Tesla Model S,BEV,2017,SEP,2017-09-01,4860
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,SEP,2017-09-01,2632
Tesla,Model X,Tesla Model X,BEV,2017,SEP,2017-09-01,3120
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,SEP,2017-09-01,1899
